sep=;
"Series";"Time";"Value"
"Temperature C - 201 Olsson";"2020-08-31T23:00:00-04:00";22.111
"Temperature C - 201 Olsson";"2020-09-01T02:00:00-04:00";22.094
"Temperature C - 201 Olsson";"2020-09-01T05:00:00-04:00";22.225
"Temperature C - 201 Olsson";"2020-09-01T08:00:00-04:00";22.216
"Temperature C - 201 Olsson";"2020-09-01T11:00:00-04:00";22.23
"Temperature C - 201 Olsson";"2020-09-01T14:00:00-04:00";22.312
"Temperature C - 201 Olsson";"2020-09-01T17:00:00-04:00";22.322
"Temperature C - 201 Olsson";"2020-09-01T20:00:00-04:00";22.04
"Temperature C - 201 Olsson";"2020-09-01T23:00:00-04:00";22
"Temperature C - 201 Olsson";"2020-09-02T02:00:00-04:00";22.026
"Temperature C - 201 Olsson";"2020-09-02T05:00:00-04:00";22.252
"Temperature C - 201 Olsson";"2020-09-02T08:00:00-04:00";22.344
"Temperature C - 201 Olsson";"2020-09-02T11:00:00-04:00";22.506
"Temperature C - 201 Olsson";"2020-09-02T14:00:00-04:00";22.677
"Temperature C - 201 Olsson";"2020-09-02T17:00:00-04:00";22.514
"Temperature C - 201 Olsson";"2020-09-02T20:00:00-04:00";22.554
"Temperature C - 201 Olsson";"2020-09-02T23:00:00-04:00";22.716
"Temperature C - 201 Olsson";"2020-09-03T02:00:00-04:00";22.806
"Temperature C - 201 Olsson";"2020-09-03T05:00:00-04:00";22.987
"Temperature C - 201 Olsson";"2020-09-03T08:00:00-04:00";22.573
"Temperature C - 201 Olsson";"2020-09-03T11:00:00-04:00";22.653
"Temperature C - 201 Olsson";"2020-09-03T14:00:00-04:00";22.715
"Temperature C - 201 Olsson";"2020-09-03T17:00:00-04:00";22.835
"Temperature C - 201 Olsson";"2020-09-03T20:00:00-04:00";23.058
"Temperature C - 201 Olsson";"2020-09-03T23:00:00-04:00";23.548
"Temperature C - 201 Olsson";"2020-09-04T02:00:00-04:00";23.611
"Temperature C - 201 Olsson";"2020-09-04T05:00:00-04:00";23.688
"Temperature C - 201 Olsson";"2020-09-04T08:00:00-04:00";23.159
"Temperature C - 201 Olsson";"2020-09-04T11:00:00-04:00";22.961
"Temperature C - 201 Olsson";"2020-09-04T14:00:00-04:00";22.935
"Temperature C - 201 Olsson";"2020-09-04T17:00:00-04:00";23.046
"Temperature C - 201 Olsson";"2020-09-04T20:00:00-04:00";23.116
"Temperature C - 201 Olsson";"2020-09-04T23:00:00-04:00";23.412
"Temperature C - 201 Olsson";"2020-09-05T02:00:00-04:00";23.66
"Temperature C - 201 Olsson";"2020-09-05T05:00:00-04:00";23.667
"Temperature C - 201 Olsson";"2020-09-05T08:00:00-04:00";23.654
"Temperature C - 201 Olsson";"2020-09-05T11:00:00-04:00";23.042
"Temperature C - 201 Olsson";"2020-09-05T14:00:00-04:00";22.848
"Temperature C - 201 Olsson";"2020-09-05T17:00:00-04:00";23.048
"Temperature C - 201 Olsson";"2020-09-05T20:00:00-04:00";23.281
"Temperature C - 201 Olsson";"2020-09-05T23:00:00-04:00";23.441
"Temperature C - 201 Olsson";"2020-09-06T02:00:00-04:00";23.417
"Temperature C - 201 Olsson";"2020-09-06T05:00:00-04:00";23.293
"Temperature C - 201 Olsson";"2020-09-06T08:00:00-04:00";23.339
"Temperature C - 201 Olsson";"2020-09-06T11:00:00-04:00";22.665
"Temperature C - 201 Olsson";"2020-09-06T14:00:00-04:00";22.505
"Temperature C - 201 Olsson";"2020-09-06T17:00:00-04:00";22.654
"Temperature C - 201 Olsson";"2020-09-06T20:00:00-04:00";22.949
"Temperature C - 201 Olsson";"2020-09-06T23:00:00-04:00";23.137
"Temperature C - 201 Olsson";"2020-09-07T02:00:00-04:00";23.164
"Temperature C - 201 Olsson";"2020-09-07T05:00:00-04:00";23.283
"Temperature C - 201 Olsson";"2020-09-07T08:00:00-04:00";22.819
"Temperature C - 201 Olsson";"2020-09-07T11:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-07T14:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-07T17:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-07T20:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-07T23:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-08T02:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-08T05:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-08T08:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-08T11:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-08T14:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-08T17:00:00-04:00";22.583
"Temperature C - 201 Olsson";"2020-09-08T20:00:00-04:00";22.877
"Temperature C - 201 Olsson";"2020-09-08T23:00:00-04:00";23.07
"Temperature C - 201 Olsson";"2020-09-09T02:00:00-04:00";23.248
"Temperature C - 201 Olsson";"2020-09-09T05:00:00-04:00";23.507
"Temperature C - 201 Olsson";"2020-09-09T08:00:00-04:00";22.926
"Temperature C - 201 Olsson";"2020-09-09T11:00:00-04:00";22.531
"Temperature C - 201 Olsson";"2020-09-09T14:00:00-04:00";22.431
"Temperature C - 201 Olsson";"2020-09-09T17:00:00-04:00";22.29
"Temperature C - 201 Olsson";"2020-09-09T20:00:00-04:00";22.24
"Temperature C - 201 Olsson";"2020-09-09T23:00:00-04:00";22.546
"Temperature C - 201 Olsson";"2020-09-10T02:00:00-04:00";22.695
"Temperature C - 201 Olsson";"2020-09-10T05:00:00-04:00";23.014
"Temperature C - 201 Olsson";"2020-09-10T08:00:00-04:00";22.548
"Temperature C - 201 Olsson";"2020-09-10T11:00:00-04:00";22.527
"Temperature C - 201 Olsson";"2020-09-10T14:00:00-04:00";22.615
"Temperature C - 201 Olsson";"2020-09-10T17:00:00-04:00";22.54
"Temperature C - 201 Olsson";"2020-09-10T20:00:00-04:00";22.897
"Temperature C - 201 Olsson";"2020-09-10T23:00:00-04:00";23.207
"Temperature C - 201 Olsson";"2020-09-11T02:00:00-04:00";23.274
"Temperature C - 201 Olsson";"2020-09-11T05:00:00-04:00";23.496
"Temperature C - 201 Olsson";"2020-09-11T08:00:00-04:00";22.952
"Temperature C - 201 Olsson";"2020-09-11T11:00:00-04:00";22.647
"Temperature C - 201 Olsson";"2020-09-11T14:00:00-04:00";22.546
"Temperature C - 201 Olsson";"2020-09-11T17:00:00-04:00";22.736
"Temperature C - 201 Olsson";"2020-09-11T20:00:00-04:00";22.917
"Temperature C - 201 Olsson";"2020-09-11T23:00:00-04:00";23.16
"Temperature C - 201 Olsson";"2020-09-12T02:00:00-04:00";23.242
"Temperature C - 201 Olsson";"2020-09-12T05:00:00-04:00";23.35
"Temperature C - 201 Olsson";"2020-09-12T08:00:00-04:00";23.408
"Temperature C - 201 Olsson";"2020-09-12T11:00:00-04:00";22.673
"Temperature C - 201 Olsson";"2020-09-12T14:00:00-04:00";22.495
"Temperature C - 201 Olsson";"2020-09-12T17:00:00-04:00";22.147
"Temperature C - 201 Olsson";"2020-09-12T20:00:00-04:00";22.399
"Temperature C - 201 Olsson";"2020-09-12T23:00:00-04:00";22.512
"Temperature C - 201 Olsson";"2020-09-13T02:00:00-04:00";22.4
"Temperature C - 201 Olsson";"2020-09-13T05:00:00-04:00";22.389
"Temperature C - 201 Olsson";"2020-09-13T08:00:00-04:00";22.517
"Temperature C - 201 Olsson";"2020-09-13T11:00:00-04:00";22.465
"Temperature C - 201 Olsson";"2020-09-13T14:00:00-04:00";22.648
"Temperature C - 201 Olsson";"2020-09-13T17:00:00-04:00";22.542
"Temperature C - 201 Olsson";"2020-09-13T20:00:00-04:00";22.789
"Temperature C - 201 Olsson";"2020-09-13T23:00:00-04:00";22.916
"Temperature C - 201 Olsson";"2020-09-14T02:00:00-04:00";23.004
"Temperature C - 201 Olsson";"2020-09-14T05:00:00-04:00";23.249
"Temperature C - 201 Olsson";"2020-09-14T08:00:00-04:00";22.66
"Temperature C - 201 Olsson";"2020-09-14T11:00:00-04:00";22.542
"Temperature C - 201 Olsson";"2020-09-14T14:00:00-04:00";22.757
"Temperature C - 201 Olsson";"2020-09-14T17:00:00-04:00";22.599
"Temperature C - 201 Olsson";"2020-09-14T20:00:00-04:00";22.305
"Temperature C - 201 Olsson";"2020-09-14T23:00:00-04:00";22.375
"Temperature C - 201 Olsson";"2020-09-15T02:00:00-04:00";22.255
"Temperature C - 201 Olsson";"2020-09-15T05:00:00-04:00";22.296
"Temperature C - 201 Olsson";"2020-09-15T08:00:00-04:00";22.247
"Temperature C - 201 Olsson";"2020-09-15T11:00:00-04:00";22.294
"Temperature C - 201 Olsson";"2020-09-15T14:00:00-04:00";22.421
"Temperature C - 201 Olsson";"2020-09-15T17:00:00-04:00";22.462
"Temperature C - 201 Olsson";"2020-09-15T20:00:00-04:00";21.988
"Temperature C - 201 Olsson";"2020-09-15T23:00:00-04:00";21.782
"Temperature C - 201 Olsson";"2020-09-16T02:00:00-04:00";21.532
"Temperature C - 201 Olsson";"2020-09-16T05:00:00-04:00";21.77
"Temperature C - 201 Olsson";"2020-09-16T08:00:00-04:00";22.101
"Temperature C - 201 Olsson";"2020-09-16T11:00:00-04:00";22.357
"Temperature C - 201 Olsson";"2020-09-16T14:00:00-04:00";22.29
"Temperature C - 201 Olsson";"2020-09-16T17:00:00-04:00";22.386
"Temperature C - 201 Olsson";"2020-09-16T20:00:00-04:00";21.913
"Temperature C - 201 Olsson";"2020-09-16T23:00:00-04:00";21.698
"Temperature C - 201 Olsson";"2020-09-17T02:00:00-04:00";21.523
"Temperature C - 201 Olsson";"2020-09-17T05:00:00-04:00";21.824
"Temperature C - 201 Olsson";"2020-09-17T08:00:00-04:00";22.142
"Temperature C - 201 Olsson";"2020-09-17T11:00:00-04:00";22.163
"Temperature C - 201 Olsson";"2020-09-17T14:00:00-04:00";22.258
"Temperature C - 201 Olsson";"2020-09-17T17:00:00-04:00";22.093
"Temperature C - 201 Olsson";"2020-09-17T20:00:00-04:00";21.503
"Temperature C - 201 Olsson";"2020-09-17T23:00:00-04:00";21.325
"Temperature C - 201 Olsson";"2020-09-18T02:00:00-04:00";21.177
"Temperature C - 201 Olsson";"2020-09-18T05:00:00-04:00";21.559
"Temperature C - 201 Olsson";"2020-09-18T08:00:00-04:00";21.921
"Temperature C - 201 Olsson";"2020-09-18T11:00:00-04:00";21.827
"Temperature C - 201 Olsson";"2020-09-18T14:00:00-04:00";21.954
"Temperature C - 201 Olsson";"2020-09-18T17:00:00-04:00";22.058
"Temperature C - 201 Olsson";"2020-09-18T20:00:00-04:00";21.729
"Temperature C - 201 Olsson";"2020-09-18T23:00:00-04:00";21.569
"Temperature C - 201 Olsson";"2020-09-19T02:00:00-04:00";21.346
"Temperature C - 201 Olsson";"2020-09-19T05:00:00-04:00";21.025
"Temperature C - 201 Olsson";"2020-09-19T08:00:00-04:00";21.596
"Temperature C - 201 Olsson";"2020-09-19T11:00:00-04:00";21.665
"Temperature C - 201 Olsson";"2020-09-19T14:00:00-04:00";21.769
"Temperature C - 201 Olsson";"2020-09-19T17:00:00-04:00";21.859
"Temperature C - 201 Olsson";"2020-09-19T20:00:00-04:00";21.262
"Temperature C - 201 Olsson";"2020-09-19T23:00:00-04:00";20.965
"Temperature C - 201 Olsson";"2020-09-20T02:00:00-04:00";20.647
"Temperature C - 201 Olsson";"2020-09-20T05:00:00-04:00";20.127
"Temperature C - 201 Olsson";"2020-09-20T08:00:00-04:00";21.331
"Temperature C - 201 Olsson";"2020-09-20T11:00:00-04:00";21.438
"Temperature C - 201 Olsson";"2020-09-20T14:00:00-04:00";21.469
"Temperature C - 201 Olsson";"2020-09-20T17:00:00-04:00";21.499
"Temperature C - 201 Olsson";"2020-09-20T20:00:00-04:00";20.927
"Temperature C - 201 Olsson";"2020-09-20T23:00:00-04:00";20.65
"Temperature C - 201 Olsson";"2020-09-21T02:00:00-04:00";20.362
"Temperature C - 201 Olsson";"2020-09-21T05:00:00-04:00";20.792
"Temperature C - 201 Olsson";"2020-09-21T08:00:00-04:00";21.569
"Temperature C - 201 Olsson";"2020-09-21T11:00:00-04:00";21.43
"Temperature C - 201 Olsson";"2020-09-21T14:00:00-04:00";21.576
"Temperature C - 201 Olsson";"2020-09-21T17:00:00-04:00";21.792
"Temperature C - 201 Olsson";"2020-09-21T20:00:00-04:00";21.099
"Temperature C - 201 Olsson";"2020-09-21T23:00:00-04:00";20.746
"Temperature C - 201 Olsson";"2020-09-22T02:00:00-04:00";20.411
"Temperature C - 201 Olsson";"2020-09-22T05:00:00-04:00";20.772
"Temperature C - 201 Olsson";"2020-09-22T08:00:00-04:00";21.645
"Temperature C - 201 Olsson";"2020-09-22T11:00:00-04:00";21.623
"Temperature C - 201 Olsson";"2020-09-22T14:00:00-04:00";21.535
"Temperature C - 201 Olsson";"2020-09-22T17:00:00-04:00";21.758
"Temperature C - 201 Olsson";"2020-09-22T20:00:00-04:00";21.312
"Temperature C - 201 Olsson";"2020-09-22T23:00:00-04:00";21.099
"Temperature C - 201 Olsson";"2020-09-23T02:00:00-04:00";20.83
"Temperature C - 201 Olsson";"2020-09-23T05:00:00-04:00";20.94
"Temperature C - 201 Olsson";"2020-09-23T08:00:00-04:00";21.765
"Temperature C - 201 Olsson";"2020-09-23T11:00:00-04:00";21.867
"Temperature C - 201 Olsson";"2020-09-23T14:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-23T17:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-23T20:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-23T23:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T02:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T05:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T08:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T11:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T14:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T17:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T20:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-24T23:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-25T02:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-25T05:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-25T08:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-09-25T11:00:00-04:00";21.972
"Temperature C - 201 Olsson";"2020-09-25T14:00:00-04:00";22.019
"Temperature C - 201 Olsson";"2020-09-25T17:00:00-04:00";21.881
"Temperature C - 201 Olsson";"2020-09-25T20:00:00-04:00";21.245
"Temperature C - 201 Olsson";"2020-09-25T23:00:00-04:00";21.019
"Temperature C - 201 Olsson";"2020-09-26T02:00:00-04:00";20.854
"Temperature C - 201 Olsson";"2020-09-26T05:00:00-04:00";20.583
"Temperature C - 201 Olsson";"2020-09-26T08:00:00-04:00";21.451
"Temperature C - 201 Olsson";"2020-09-26T11:00:00-04:00";21.651
"Temperature C - 201 Olsson";"2020-09-26T14:00:00-04:00";21.67
"Temperature C - 201 Olsson";"2020-09-26T17:00:00-04:00";21.539
"Temperature C - 201 Olsson";"2020-09-26T20:00:00-04:00";21.389
"Temperature C - 201 Olsson";"2020-09-26T23:00:00-04:00";21.28
"Temperature C - 201 Olsson";"2020-09-27T02:00:00-04:00";21.127
"Temperature C - 201 Olsson";"2020-09-27T05:00:00-04:00";20.995
"Temperature C - 201 Olsson";"2020-09-27T08:00:00-04:00";21.746
"Temperature C - 201 Olsson";"2020-09-27T11:00:00-04:00";21.781
"Temperature C - 201 Olsson";"2020-09-27T14:00:00-04:00";21.87
"Temperature C - 201 Olsson";"2020-09-27T17:00:00-04:00";21.89
"Temperature C - 201 Olsson";"2020-09-27T20:00:00-04:00";21.764
"Temperature C - 201 Olsson";"2020-09-27T23:00:00-04:00";21.715
"Temperature C - 201 Olsson";"2020-09-28T02:00:00-04:00";21.694
"Temperature C - 201 Olsson";"2020-09-28T05:00:00-04:00";21.994
"Temperature C - 201 Olsson";"2020-09-28T08:00:00-04:00";22.334
"Temperature C - 201 Olsson";"2020-09-28T11:00:00-04:00";22.258
"Temperature C - 201 Olsson";"2020-09-28T14:00:00-04:00";22.427
"Temperature C - 201 Olsson";"2020-09-28T17:00:00-04:00";22.513
"Temperature C - 201 Olsson";"2020-09-28T20:00:00-04:00";22.171
"Temperature C - 201 Olsson";"2020-09-28T23:00:00-04:00";22.25
"Temperature C - 201 Olsson";"2020-09-29T02:00:00-04:00";22.25
"Temperature C - 201 Olsson";"2020-09-29T05:00:00-04:00";22.434
"Temperature C - 201 Olsson";"2020-09-29T08:00:00-04:00";22.39
"Temperature C - 201 Olsson";"2020-09-29T11:00:00-04:00";22.505
"Temperature C - 201 Olsson";"2020-09-29T14:00:00-04:00";22.61
"Temperature C - 201 Olsson";"2020-09-29T17:00:00-04:00";22.377
"Temperature C - 201 Olsson";"2020-09-29T20:00:00-04:00";22.063
"Temperature C - 201 Olsson";"2020-09-29T23:00:00-04:00";21.934
"Temperature C - 201 Olsson";"2020-09-30T02:00:00-04:00";21.727
"Temperature C - 201 Olsson";"2020-09-30T05:00:00-04:00";21.887
"Temperature C - 201 Olsson";"2020-09-30T08:00:00-04:00";22.101
"Temperature C - 201 Olsson";"2020-09-30T11:00:00-04:00";22.104
"Temperature C - 201 Olsson";"2020-09-30T14:00:00-04:00";21.995
"Temperature C - 201 Olsson";"2020-09-30T17:00:00-04:00";22.197
"Temperature C - 201 Olsson";"2020-09-30T20:00:00-04:00";21.78
"Temperature C - 201 Olsson";"2020-09-30T23:00:00-04:00";21.584
"Temperature C - 201 Olsson";"2020-10-01T02:00:00-04:00";21.423
"Temperature C - 201 Olsson";"2020-10-01T05:00:00-04:00";21.677
"Temperature C - 201 Olsson";"2020-10-01T08:00:00-04:00";22.034
"Temperature C - 201 Olsson";"2020-10-01T11:00:00-04:00";21.894
"Temperature C - 201 Olsson";"2020-10-01T14:00:00-04:00";21.933
"Temperature C - 201 Olsson";"2020-10-01T17:00:00-04:00";21.995
"Temperature C - 201 Olsson";"2020-10-01T20:00:00-04:00";21.978
"Temperature C - 201 Olsson";"2020-10-01T23:00:00-04:00";21.642
"Temperature C - 201 Olsson";"2020-10-02T02:00:00-04:00";21.434
"Temperature C - 201 Olsson";"2020-10-02T05:00:00-04:00";21.708
"Temperature C - 201 Olsson";"2020-10-02T08:00:00-04:00";21.965
"Temperature C - 201 Olsson";"2020-10-02T11:00:00-04:00";21.813
"Temperature C - 201 Olsson";"2020-10-02T14:00:00-04:00";21.907
"Temperature C - 201 Olsson";"2020-10-02T17:00:00-04:00";22.038
"Temperature C - 201 Olsson";"2020-10-02T20:00:00-04:00";21.431
"Temperature C - 201 Olsson";"2020-10-02T23:00:00-04:00";21.136
"Temperature C - 201 Olsson";"2020-10-03T02:00:00-04:00";20.829
"Temperature C - 201 Olsson";"2020-10-03T05:00:00-04:00";20.433
"Temperature C - 201 Olsson";"2020-10-03T08:00:00-04:00";21.491
"Temperature C - 201 Olsson";"2020-10-03T11:00:00-04:00";21.539
"Temperature C - 201 Olsson";"2020-10-03T14:00:00-04:00";21.718
"Temperature C - 201 Olsson";"2020-10-03T17:00:00-04:00";21.758
"Temperature C - 201 Olsson";"2020-10-03T20:00:00-04:00";21.505
"Temperature C - 201 Olsson";"2020-10-03T23:00:00-04:00";21.222
"Temperature C - 201 Olsson";"2020-10-04T02:00:00-04:00";20.861
"Temperature C - 201 Olsson";"2020-10-04T05:00:00-04:00";20.32
"Temperature C - 201 Olsson";"2020-10-04T08:00:00-04:00";21.458
"Temperature C - 201 Olsson";"2020-10-04T11:00:00-04:00";21.59
"Temperature C - 201 Olsson";"2020-10-04T14:00:00-04:00";21.86
"Temperature C - 201 Olsson";"2020-10-04T17:00:00-04:00";21.867
"Temperature C - 201 Olsson";"2020-10-04T20:00:00-04:00";21.528
"Temperature C - 201 Olsson";"2020-10-04T23:00:00-04:00";21.264
"Temperature C - 201 Olsson";"2020-10-05T02:00:00-04:00";20.915
"Temperature C - 201 Olsson";"2020-10-05T05:00:00-04:00";21.142
"Temperature C - 201 Olsson";"2020-10-05T08:00:00-04:00";21.85
"Temperature C - 201 Olsson";"2020-10-05T11:00:00-04:00";21.82
"Temperature C - 201 Olsson";"2020-10-05T14:00:00-04:00";22.015
"Temperature C - 201 Olsson";"2020-10-05T17:00:00-04:00";22.204
"Temperature C - 201 Olsson";"2020-10-05T20:00:00-04:00";21.856
"Temperature C - 201 Olsson";"2020-10-05T23:00:00-04:00";21.629
"Temperature C - 201 Olsson";"2020-10-06T02:00:00-04:00";21.211
"Temperature C - 201 Olsson";"2020-10-06T05:00:00-04:00";21.38
"Temperature C - 201 Olsson";"2020-10-06T08:00:00-04:00";21.87
"Temperature C - 201 Olsson";"2020-10-06T11:00:00-04:00";21.796
"Temperature C - 201 Olsson";"2020-10-06T14:00:00-04:00";21.728
"Temperature C - 201 Olsson";"2020-10-06T17:00:00-04:00";21.892
"Temperature C - 201 Olsson";"2020-10-06T20:00:00-04:00";21.924
"Temperature C - 201 Olsson";"2020-10-06T23:00:00-04:00";21.889
"Temperature C - 201 Olsson";"2020-10-07T02:00:00-04:00";21.629
"Temperature C - 201 Olsson";"2020-10-07T05:00:00-04:00";21.904
"Temperature C - 201 Olsson";"2020-10-07T08:00:00-04:00";22.225
"Temperature C - 201 Olsson";"2020-10-07T11:00:00-04:00";22.076
"Temperature C - 201 Olsson";"2020-10-07T14:00:00-04:00";22.253
"Temperature C - 201 Olsson";"2020-10-07T17:00:00-04:00";22.345
"Temperature C - 201 Olsson";"2020-10-07T20:00:00-04:00";21.861
"Temperature C - 201 Olsson";"2020-10-07T23:00:00-04:00";21.731
"Temperature C - 201 Olsson";"2020-10-08T02:00:00-04:00";21.65
"Temperature C - 201 Olsson";"2020-10-08T05:00:00-04:00";21.919
"Temperature C - 201 Olsson";"2020-10-08T08:00:00-04:00";22.215
"Temperature C - 201 Olsson";"2020-10-08T11:00:00-04:00";22.204
"Temperature C - 201 Olsson";"2020-10-08T14:00:00-04:00";22.108
"Temperature C - 201 Olsson";"2020-10-08T17:00:00-04:00";22.226
"Temperature C - 201 Olsson";"2020-10-08T20:00:00-04:00";21.948
"Temperature C - 201 Olsson";"2020-10-08T23:00:00-04:00";21.731
"Temperature C - 201 Olsson";"2020-10-09T02:00:00-04:00";21.509
"Temperature C - 201 Olsson";"2020-10-09T05:00:00-04:00";21.806
"Temperature C - 201 Olsson";"2020-10-09T08:00:00-04:00";22.188
"Temperature C - 201 Olsson";"2020-10-09T11:00:00-04:00";22.037
"Temperature C - 201 Olsson";"2020-10-09T14:00:00-04:00";22.014
"Temperature C - 201 Olsson";"2020-10-09T17:00:00-04:00";22.203
"Temperature C - 201 Olsson";"2020-10-09T20:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-09T23:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T02:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T05:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T08:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T11:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T14:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T17:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T20:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-10T23:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T02:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T05:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T08:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T11:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T14:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T17:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T20:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-11T23:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-12T02:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-12T05:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-12T08:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-12T11:00:00-04:00";null
"Temperature C - 201 Olsson";"2020-10-12T14:00:00-04:00";21.833
"Temperature C - 201 Olsson";"2020-10-12T17:00:00-04:00";21.823
"Temperature C - 201 Olsson";"2020-10-12T20:00:00-04:00";21.312
"Temperature C - 201 Olsson";"2020-10-12T23:00:00-04:00";21.117
"Temperature C - 201 Olsson";"2020-10-13T02:00:00-04:00";20.876
"Temperature C - 201 Olsson";"2020-10-13T05:00:00-04:00";20.958
"Temperature C - 201 Olsson";"2020-10-13T08:00:00-04:00";21.625
"Temperature C - 201 Olsson";"2020-10-13T11:00:00-04:00";21.681
"Temperature C - 201 Olsson";"2020-10-13T14:00:00-04:00";21.801
"Temperature C - 201 Olsson";"2020-10-13T17:00:00-04:00";21.955
"Temperature C - 201 Olsson";"2020-10-13T20:00:00-04:00";21.441
"Temperature C - 201 Olsson";"2020-10-13T23:00:00-04:00";21.209
"Temperature C - 201 Olsson";"2020-10-14T02:00:00-04:00";20.85
"Temperature C - 201 Olsson";"2020-10-14T05:00:00-04:00";20.967
"Temperature C - 201 Olsson";"2020-10-14T08:00:00-04:00";21.71
"Temperature C - 201 Olsson";"2020-10-14T11:00:00-04:00";21.53
"Temperature C - 201 Olsson";"2020-10-14T14:00:00-04:00";21.522
"Temperature C - 201 Olsson";"2020-10-14T17:00:00-04:00";21.651
"Temperature C - 201 Olsson";"2020-10-14T20:00:00-04:00";21.301
"Temperature C - 201 Olsson";"2020-10-14T23:00:00-04:00";21.28
"Temperature C - 201 Olsson";"2020-10-15T02:00:00-04:00";21.142
"Temperature C - 201 Olsson";"2020-10-15T05:00:00-04:00";21.495
"Temperature C - 201 Olsson";"2020-10-15T08:00:00-04:00";22.011
"Temperature C - 201 Olsson";"2020-10-15T11:00:00-04:00";21.994
"Temperature C - 201 Olsson";"2020-10-15T14:00:00-04:00";22.038
"Temperature C - 201 Olsson";"2020-10-15T17:00:00-04:00";22.215
"Temperature C - 201 Olsson";"2020-10-15T20:00:00-04:00";21.969
"Temperature C - 201 Olsson";"2020-10-15T23:00:00-04:00";21.983
"Temperature C - 201 Olsson";"2020-10-16T02:00:00-04:00";21.71
"Temperature C - 201 Olsson";"2020-10-16T05:00:00-04:00";21.9
"Temperature C - 201 Olsson";"2020-10-16T08:00:00-04:00";22.205
"Temperature C - 201 Olsson";"2020-10-16T11:00:00-04:00";22.305
"Temperature C - 201 Olsson";"2020-10-16T14:00:00-04:00";22.373
"Temperature C - 201 Olsson";"2020-10-16T17:00:00-04:00";22.171
"Temperature C - 201 Olsson";"2020-10-16T20:00:00-04:00";21.508
"Temperature C - 201 Olsson";"2020-10-16T23:00:00-04:00";21.228
"Temperature C - 201 Olsson";"2020-10-17T02:00:00-04:00";20.9
"Temperature C - 201 Olsson";"2020-10-17T05:00:00-04:00";20.404
"Temperature C - 201 Olsson";"2020-10-17T08:00:00-04:00";21.455
"Temperature C - 201 Olsson";"2020-10-17T11:00:00-04:00";21.399
"Temperature C - 201 Olsson";"2020-10-17T14:00:00-04:00";21.348
"Temperature C - 201 Olsson";"2020-10-17T17:00:00-04:00";21.123
"Temperature C - 201 Olsson";"2020-10-17T20:00:00-04:00";20.6
"Temperature C - 201 Olsson";"2020-10-17T23:00:00-04:00";20.363
"Temperature C - 201 Olsson";"2020-10-18T02:00:00-04:00";20.048
"Temperature C - 201 Olsson";"2020-10-18T05:00:00-04:00";19.445
"Temperature C - 201 Olsson";"2020-10-18T08:00:00-04:00";21.046
